
4/18/2019, 14:16:20 ;01, 37.33936,0;02, .0000004431134,0;03, .3550889,0;04, 21.58019,0;05, 20.37556,0;
4/18/2019, 14:16:21 ;01, 37.33936,0;02, .0000004431134,0;03, .3550889,0;04, 21.58019,0;05, 20.37556,0;
4/18/2019, 14:16:22 ;01, 37.33936,0;02, .0000005118685,0;03, .3499466,0;04, 21.59889,0;05, 20.38399,0;
4/18/2019, 14:16:23 ;01, 37.34631,0;02, .0000004581492,0;03, .3499466,0;04, 21.61759,0;05, 20.38118,0;
4/18/2019, 14:16:24 ;01, 37.34631,0;02, .0000004581492,0;03, .3499466,0;04, 21.61759,0;05, 20.38118,0;
4/18/2019, 14:16:25 ;01, 37.35326,0;02, .0000005407547,0;03, .3499466,0;04, 21.59889,0;05, 20.36995,0;
4/18/2019, 14:16:26 ;01, 37.35326,0;02, .0000005407547,0;03, .3499466,0;04, 21.59889,0;05, 20.36995,0;
4/18/2019, 14:16:27 ;01, 37.35326,0;02, .0000004445466,0;03, .3499466,0;04, 21.48669,0;05, 20.36433,0;
4/18/2019, 14:16:28 ;01, 37.34631,0;02, .0000003957572,0;03, .3499466,0;04, 21.58019,0;05, 20.35591,0;
4/18/2019, 14:16:29 ;01, 37.34631,0;02, .0000003957572,0;03, .3499466,0;04, 21.58019,0;05, 20.35591,0;
4/18/2019, 14:16:30 ;01, 37.35326,0;02, .0000004621115,0;03, .3499466,0;04, 21.44929,0;05, 20.30255,0;
4/18/2019, 14:16:31 ;01, 37.36718,0;02, .0000004153994,0;03, .3499466,0;04, 21.56149,0;05, 20.33906,0;
4/18/2019, 14:16:32 ;01, 37.36718,0;02, .0000004153994,0;03, .3499466,0;04, 21.56149,0;05, 20.33906,0;
4/18/2019, 14:16:33 ;01, 37.35326,0;02, .0000003877451,0;03, .3499466,0;04, 21.44929,0;05, 20.29693,0;
4/18/2019, 14:16:34 ;01, 37.35326,0;02, .0000003654557,0;03, .3550889,0;04, 21.44929,0;05, 20.33063,0;
4/18/2019, 14:16:35 ;01, 37.35326,0;02, .0000003654557,0;03, .3550889,0;04, 21.44929,0;05, 20.33063,0;
4/18/2019, 14:16:36 ;01, 37.34631,0;02, .0000005932037,0;03, .3550889,0;04, 21.44929,0;05, 20.29974,0;
4/18/2019, 14:16:37 ;01, 37.34631,0;02, .0000005932037,0;03, .3550889,0;04, 21.44929,0;05, 20.29974,0;
4/18/2019, 14:16:38 ;01, 37.33936,0;02, .0000004203472,0;03, .3499466,0;04, 21.52409,0;05, 20.35591,0;
4/18/2019, 14:16:39 ;01, 37.33936,0;02, .0000004203472,0;03, .3499466,0;04, 21.52409,0;05, 20.35591,0;
4/18/2019, 14:16:40 ;01, 37.33936,0;02, .0000004203472,0;03, .3499466,0;04, 21.52409,0;05, 20.35591,0;
4/18/2019, 14:16:41 ;01, 0,0;02, 0,0;03, 0,0;04, 0,0;05, 0,0;
4/18/2019, 14:16:42 ;01, 37.33936,0;02, .000000521883,0;03, .3550889,0;04, 21.56149,0;05, 20.37556,0;
4/18/2019, 14:16:43 ;01, 37.33936,0;02, .000000521883,0;03, .3550889,0;04, 21.56149,0;05, 20.37556,0;
4/18/2019, 14:16:44 ;01, 37.34631,0;02, .000000416743,0;03, .3499466,0;04, 21.63629,0;05, 20.38399,0;
4/18/2019, 14:16:45 ;01, 37.3324,0;02, .0000004378977,0;03, .3550889,0;04, 21.61759,0;05, 20.3868,0;
4/18/2019, 14:16:46 ;01, 37.33936,0;02, .0000004924118,0;03, .3499466,0;04, 21.63629,0;05, 20.3868,0;
4/18/2019, 14:16:47 ;01, 37.32544,0;02, .0000005004276,0;03, .3499466,0;04, 21.61759,0;05, 20.40084,0;
4/18/2019, 14:16:48 ;01, 37.32544,0;02, .0000005004276,0;03, .3499466,0;04, 21.61759,0;05, 20.40084,0;
4/18/2019, 14:16:49 ;01, 37.3324,0;02, .0000004450256,0;03, .3499466,0;04, 21.59889,0;05, 20.37276,0;
4/18/2019, 14:16:50 ;01, 37.3324,0;02, .0000004887158,0;03, .3499466,0;04, 21.59889,0;05, 20.40084,0;
4/18/2019, 14:16:51 ;01, 37.3324,0;02, .0000004887158,0;03, .3499466,0;04, 21.59889,0;05, 20.40084,0;
4/18/2019, 14:16:52 ;01, 37.33936,0;02, .0000004431134,0;03, .3499466,0;04, 21.56149,0;05, 20.35872,0;
4/18/2019, 14:16:53 ;01, 37.33936,0;02, .00000050367,0;03, .3448042,0;04, 21.43059,0;05, 20.33625,0;
4/18/2019, 14:16:54 ;01, 37.33936,0;02, .00000050367,0;03, .3448042,0;04, 21.43059,0;05, 20.33625,0;
4/18/2019, 14:16:55 ;01, 37.35326,0;02, .0000005718859,0;03, .3448042,0;04, 21.43059,0;05, 20.29412,0;
4/18/2019, 14:16:56 ;01, 37.35326,0;02, .0000006355109,0;03, .3448042,0;04, 21.43059,0;05, 20.29412,0;
4/18/2019, 14:16:57 ;01, 37.36022,0;02, .0000004671127,0;03, .3448042,0;04, 21.44929,0;05, 20.29412,0;
