4/5/2019,9:03:20 ;01, 36.22655,0;02, .000000521883,0;03, .3448042,0;04, 21.43059,0;05, 20.07227,0;
4/5/2019,9:03:21 ;01, 36.19872,0;02, .0000004547104,0;03, .3448042,0;04, 21.43059,0;05, 19.98523,0;
4/5/2019,9:03:22 ;01, 36.19872,0;02, .0000004547104,0;03, .3448042,0;04, 21.43059,0;05, 19.98523,0;
4/5/2019,9:03:23 ;01, 36.21264,0;02, .0000005107676,0;03, .3448042,0;04, 21.46799,0;05, 19.98523,0;
4/5/2019,9:03:24 ;01, 36.19872,0;02, .0000003819458,0;03, .3448042,0;04, 21.48669,0;05, 19.92352,0;
4/5/2019,9:03:25 ;01, 36.21264,0;02, .0000004158466,0;03, .3499466,0;04, 21.65499,0;05, 19.97401,0;
4/5/2019,9:03:26 ;01, 36.21264,0;02, .0000003794866,0;03, .3499466,0;04, 21.54279,0;05, 19.9628,0;
4/5/2019,9:03:27 ;01, 36.21264,0;02, .0000003794866,0;03, .3499466,0;04, 21.54279,0;05, 19.9628,0;
4/5/2019,9:03:28 ;01, 36.20568,0;02, .0000003746165,0;03, .3550889,0;04, 21.65499,0;05, 19.91511,0;
4/5/2019,9:03:29 ;01, 36.20568,0;02, .0000003889996,0;03, .3499466,0;04, 21.56149,0;05, 20.047,0;
4/5/2019,9:03:30 ;01, 36.20568,0;02, .0000003889996,0;03, .3499466,0;04, 21.56149,0;05, 20.047,0;
4/5/2019,9:03:31 ;01, 36.20568,0;02, .0000004646054,0;03, .3499466,0;04, 21.63629,0;05, 20.00207,0;
